titleKey,title,year,type,status,traktId,imdbId,tmdbId,myRating,ratedAt,plays,lastWatchedAt,airedEpisodes,completionStatus,favorite,watchlistedAt,citedBy,genres,overview,keywords,originalLanguage,tmdbVoteAverage,tmdbVoteCount,tmdbPopularity,similarToIds,recommendedIds,similarToTitles,topCast,releaseDate,runtime,creator,belongsToCollection,tmdbStatus,numberOfSeasons,numberOfEpisodes,tmdbFetchedAt,rottenTomatoes,metacritic,omdbImdbRating,omdbImdbVotes,oscarWins,oscarNominations,emmyWins,emmyNominations,totalAwardWins,totalAwardNominations,awardsRaw,omdbFetchedAt,excludedFromRecommendations,exclusionReasonCode,exclusionReasonLabel,predictedScore,confidenceScore,popularityScore,audienceScoreComputed,awardsScoreComputed,reason
show:99966,All of Us Are Dead,2022,show,Watched,162001,tt14169960,99966,8,2022-01-28T00:00:00.000Z,12,1970-01-01T00:00:00.000Z,12,caught-up,false,,,Action & Adventure; Drama; Sci-Fi & Fantasy,A high school becomes ground zero for a zombie virus outbreak. Trapped students must fight their way out — or turn into one of the rabid infected.,high school; bullying; based on comic; survival; coming of age; apocalypse; zombie; virus; based on webcomic or webtoon; horror,ko,8.283,4447,24.5829,888; 889; 899; 904; 1042; 1043; 205988; 91516; 91540; 206118; 91613; 237565; 273908; 273966; 274111; 124073; 303552; 303645; 303701; 274359,1402; 158258; 61345; 96648; 138505; 113268; 194583; 62286; 94305; 88052; 205715; 200709; 219543; 63210; 136248; 136369; 233219; 208825; 71340; 235930,Lincoln Heights; Revolutionary Girl Utena; The Walking Dead; Z Nation; Gen V,Park Ji-hu; Yoon Chan-young; Cho Yi-hyun; Lomon; Yoo In-soo,2022-01-28,65,Chun Sung-il,,Returning Series,2,12,2026-08-21,,67,7.6,87687,0,0,0,0,0,0,2 nominations total,2026-08-21,false,,,47,95,81,67,0,Fits your taste for Drama.
show:89624,Almost Family,2019,show,Watched,147817,tt9165444,89624,7,2020-02-22T00:00:00.000Z,13,1970-01-01T00:00:00.000Z,13,caught-up,false,,,Drama,"An only child finds her life turned upside down when her father reveals that, over the course of his prize-winning career as a pioneering fertility doctor, he used his own sperm to conceive upwards of a hundred children, including two new sisters.",sibling relationship; sister; sibling; artificial insemination; half sister,en,7.288,40,7.1078,1042; 1274; 275277; 29746; 239137; 1981; 1906; 1859; 2102; 2041; 2045; 30381; 2147; 2204; 61418; 61496; 61427; 205487; 625; 269,269; 56296; 68421; 257994; 67136; 61986; 61496; 72844; 3750; 253321; 138455; 228528; 61463; 2204; 259702; 90399; 262848; 67198; 63913; 230225,Revolutionary Girl Utena; Six Feet Under; Shameless; Brotherhood; Orphan Black,Brittany Snow; Emily Osment; Megalyn Echikunwoke; Mustafa Elzein; Mo McRae,2019-10-02,43,Annie Weisman,,Canceled,1,13,2026-08-21,,38,6.4,2483,0,0,0,0,0,0,N/A,2026-08-21,false,,,40,80,36,38,0,You've loved 1 title with Brittany Snow before.
show:64513,American Crime Story,2016,show,Watched,93939,tt2788432,64513,8,2026-07-29T00:25:11.000Z,29,2021-11-10T04:14:00.000Z,29,caught-up,false,,,Crime; Drama,An anthology series centered around some of history's most famous criminal investigations.,police; based on true story; anthology; lawyer; criminal; crime investigation; curious; nervous; grim; criminal law; anxious; serious; dramatic; distressing; matter of fact,en,7.579,1074,27.3825,2913; 95341; 2997; 208921; 241259; 241361; 127674; 127814; 306189; 95210; 62458; 306213; 2651; 127896; 31325; 2973; 62620; 241480; 62688; 62641,202097; 46648; 96488; 40675; 60622; 32940; 93749; 116799; 239826; 39852; 4057; 2734; 1486; 125949; 67384; 82883; 218351; 10370; 92926; 287238,Shantaram; Rivals; Baby Reindeer; Too Much; The Rise of the Qin Empire,Sarah Paulson; Beanie Feldstein; Annaleigh Ashford; Margo Martindale; Edie Falco,2016-02-02,,Scott Alexander,,Ended,3,29,2026-08-21,,,8.4,102033,0,0,17,0,108,146,Won 17 Primetime Emmys. 108 wins & 146 nominations total,2026-08-21,false,,,86,95,68,,100,You've loved 1 title with Edie Falco before.
movie:1056360,American Fiction,2023,movie,Watched,849767,tt23561236,1056360,8,2023-12-15T00:00:00.000Z,1,2023-12-15T00:00:00.000Z,,,false,,,Comedy; Drama,"A novelist fed up with the establishment profiting from ""Black"" entertainment uses a pen name to write a book that propels him into the heart of hypocrisy and the madness he claims to disdain.","sibling relationship; boston, massachusetts; writing; race politics; dark comedy; satire; alzheimer's disease; dysfunctional family; pseudonym; family drama; lgbt; racial stereotype; dramedy; thoughtful; publishing",en,7.252,1407,6.7663,4944; 4960; 4995; 5001; 1567594; 4975; 1196154; 446101; 627065; 265090; 3529; 1388411; 3540; 1195275; 264420; 4327; 4347; 4370; 4373; 445571,10683; 8272; 51017; 376660; 239678; 65015; 114750; 583; 915523; 14771; 52109; 29461; 1239655; 736769; 59968; 32081; 10607; 877; 1382; 691422,Before Night Falls; Love Is the Devil: Study for a Portrait of Francis Bacon; Charlie's Angels; Game Night,Jeffrey Wright; John Ortiz; Erika Alexander; Leslie Uggams; Sterling K. Brown,2023-11-10,117,Cord Jefferson,,,,,2026-08-21,93,81,7.5,131163,1,0,0,0,64,174,Won 1 Oscar. 64 wins & 174 nominations total,2026-08-21,false,,,72,95,70,87,100,You've loved 1 title with Jeffrey Wright before.
show:127585,American Gigolo,2022,show,Watched,182167,tt4257262,127585,6,2026-08-13T13:33:18.000Z,8,2022-10-31T01:52:00.000Z,8,caught-up,false,,,Drama; Crime,"Julian Kaye has always been an object of desire, so much so that people are willing to destroy him in order to have him. Exonerated, after 15 years in prison for a murder he didn’t commit, he now faces the challenge of picking up the pieces as the detective who put him behind bars tries to unravel the mystery that led to his wrongful incarceration.","gigolo; los angeles, california; based on movie; wrongful conviction",en,6.825,80,4.5012,277316; 2925; 208925; 62687; 62823; 62927; 3159; 63174; 63175; 3411; 3381; 19; 167; 337; 480; 302986; 303124; 303132; 433; 509,44856; 67384; 156473; 239826; 100414; 130578; 64836; 287238; 153657; 119845; 280511; 2850; 10305; 138108; 85853; 278178; 203744; 248416; 10370; 213306,Cold Case Files: The Grim Sleeper; Planet of the Apes; Lou Grant; Wentworth; Goliath,Jon Bernthal; Gretchen Mol; Lizzie Brocheré; Gabriel LaBelle; Leland Orser,2022-09-11,60,David Hollander,,Canceled,1,8,2026-08-21,,49,6.9,7316,0,0,0,0,0,0,1 nomination total,2026-08-21,false,,,41,85,43,49,0,You've loved 4 titles with Jon Bernthal before.
show:1413,American Horror Story,2011,show,Watched,1404,tt1844624,1413,4,2026-08-13T13:30:48.000Z,132,2024-04-25T02:32:00.000Z,132,caught-up,false,,,Drama; Mystery; Sci-Fi & Fantasy,"An anthology horror drama series centering on different characters and locations, including a house with a murderous past, an asylum, a witch coven, a freak show, a hotel, a farmhouse in Roanoke, a cult, the apocalypse and a summer camp.",hotel; nun; asylum; presidential election; haunted house; carnival; school of witchcraft; summer camp; supernatural; cult; anti-christ; anthology; serial killer; apocalypse; slasher,en,8.1,6134,106.3952,61492; 207887; 61459; 61465; 207976; 61512; 61529; 2199; 2260; 2263; 208155; 2309; 240144; 240150; 94277; 94251; 61384; 61385; 61395; 61345,43358; 113036; 83659; 1386; 3470; 12832; 86686; 75191; 4346; 71116; 109958; 73987; 7143; 120462; 83135; 91977; 1622; 207863; 4340; 93784,Parasyte -the maxim-; Scent of Love; Revamp: The Undead Story; Fourever You; Woodpecker Detective's Office,Sarah Paulson,2011-10-05,,Ryan Murphy,,Returning Series,13,145,2026-08-21,,65,7.9,360721,0,0,17,0,132,413,Won 17 Primetime Emmys. 132 wins & 413 nominations total,2026-08-21,false,,,59,100,85,65,100,Titles you loved list this as similar or recommended (2 times).
show:215866,American Primeval,2025,show,Watched,200465,tt24069848,215866,8,2025-01-09T00:00:00.000Z,6,1970-01-01T00:00:00.000Z,6,caught-up,false,,,Western; Drama; Action & Adventure,A mother and son fleeing from their past form a found family while confronting a harsh landscape of freedom and cruelty in the American West.,"bounty hunter; wyoming, usa; utah; polygamy; survival; miniseries; massacre; military; indian tribe; american west; 19th century; mother son relationship; america; 1850s; brutal violence",en,7.711,502,10.359,2915; 277387; 2985; 241388; 208923; 241363; 241290; 127735; 95041; 95210; 95211; 62421; 127948; 306352; 127856; 31199; 31235; 31310; 31319; 241404,157744; 73586; 118357; 1406; 43901; 73467; 240993; 2562; 138971; 1401; 41692; 122235; 99346; 243396; 20056; 299167; 89498; 43016; 122226; 57389,Ramona; Sunset Song; Human Error; 4 Reasons Why I Hate X-Mas; The Stranded,Taylor Kitsch; Betty Gilpin; Dane DeHaan; Saura Lightfoot-Leon; Derek Hinkey,2025-01-09,,Mark L. Smith,,Ended,1,6,2026-08-21,,58,8,85060,0,0,0,2,0,0,Nominated for 2 Primetime Emmys. 6 nominations total,2026-08-21,false,,,80,90,60,58,16,You've loved 1 title with Taylor Kitsch before.
show:91746,American Rust,2021,show,Watched,159003,tt1532495,91746,7,2024-03-28T00:00:00.000Z,19,1970-01-01T00:00:00.000Z,19,caught-up,false,,,Drama; Crime,A compelling family drama and a timeless story told through the eyes of complicated and compromised chief of police Del Harris of a Pennsylvania Rust Belt town full of good people making bad choices.,"based on novel or book; pennsylvania, usa; small town; police chief; murder; rust belt",en,6.936,70,11.0274,277316; 208883; 95341; 95344; 95350; 241372; 95302; 208921; 208923; 277439; 241275; 241290; 95272; 95279; 127651; 127865; 127875; 306201; 62458; 240942,244628; 70384; 239826; 40675; 54344; 61239; 100010; 209876; 96488; 156473; 137127; 220056; 218342; 218351; 39351; 1486; 86588; 70453; 4170; 60622,Cold Case Files: The Grim Sleeper; The Investigator; Shantaram; When One Day I Will Sleep; Lanterns,Jeff Daniels; Maura Tierney; David Alvarez; Alex Neustaedter; Julia Mayorga,2021-09-12,,Dan Futterman,,Canceled,2,19,2026-08-21,,48,7.3,12974,0,0,0,0,1,1,1 win & 1 nomination total,2026-08-21,false,,,45,85,41,48,3,You've loved 3 titles with Jeff Daniels before.
movie:915935,Anatomy of a Fall,2023,movie,Watched,733410,tt17009710,915935,6,2023-08-23T00:00:00.000Z,1,2023-08-23T00:00:00.000Z,,,false,,,Thriller; Mystery; Crime,"A woman is suspected of her husband's murder, and their blind son faces a moral dilemma as the sole witness.",husband wife relationship; winter; bisexuality; moral conflict; autopsy; blind; courtroom; lgbt; death of husband; woman director; moral dilemma; courtroom drama; mother son relationship; introspective; bisexual woman,fr,7.511,3421,15.1207,4946; 4973; 5062; 3529; 445571; 3934; 1566968; 4982; 265010; 446164; 4858; 4911; 1388950; 4567; 4440; 4455; 264644; 446021; 3580; 1574475,524251; 617986; 10056; 21594; 43566; 302528; 567; 30159; 320; 1210732; 17585; 977506; 2116; 340481; 9944; 793465; 39925; 21734; 744653; 11975,Under the Sand; Game Night; Dark Blue; Room,Sandra Hüller; Swann Arlaud; Milo Machado-Graner; Antoine Reinartz; Samuel Theis,2023-08-23,151,Justine Triet,,,,,2026-08-21,96,86,7.6,209320,1,0,0,0,132,191,Won 1 Oscar. 132 wins & 191 nominations total,2026-08-21,false,,,58,95,79,91,100,Fits your taste for Thriller / Mystery.
movie:109443,Anchorman 2: The Legend Continues,2013,movie,Watched,77348,tt1229340,109443,9,2026-08-21T14:14:08.000Z,1,2013-12-18T00:00:00.000Z,,,false,,,Comedy,"With the 70s behind him, San Diego's top rated newsman, Ron Burgundy, returns to take New York's first 24-hour news channel by storm.",journalism; sequel; language; mustache; gang warfare; aftercreditsstinger; news spoof; news; tv news anchor; cable news,en,6.146,2876,4.7377,4442; 4247; 4256; 4257; 4258; 445571; 1566991; 4543; 4241; 4248; 1567021; 46138; 296178; 296099; 1055077; 1231623; 54498; 1062829; 672103; 54768,2295; 208134; 20860; 1273221; 24804; 4256; 897087; 50022; 19833; 496; 4247; 267193; 338969; 187017; 522931; 4543; 383498; 11397; 293660; 1542,The Brothers Grimm; Scary Movie; Scary Movie 3; Scary Movie 4; Scary Movie 5,Will Ferrell; Steve Carell; Paul Rudd; David Koechner; Christina Applegate,2013-12-18,119,Adam McKay,Anchorman Collection,,,,2026-08-21,74,61,6.3,200591,0,0,0,0,1,23,1 win & 23 nominations total,2026-08-21,false,,,98,95,77,68,25,You loved Anchorman 2: The Legend Continues and Anchorman: The Legend of Ron Burgundy — this is another entry in the same Anchorman franchise.
movie:8699,Anchorman: The Legend of Ron Burgundy,2004,movie,Watched,4278,tt0357413,8699,10,2026-08-21T14:12:17.000Z,1,2004-07-09T00:00:00.000Z,,,true,,,Comedy,"It's the 1970s and San Diego anchorman Ron Burgundy is the top dog in local TV, but that's all about to change when ambitious reporter Veronica Corningstone arrives as a new employee at his station.",1970s; journalism; sexism; ladder; rivalry; panda; tv show in film; mustache; screwball comedy; anchorman; battle of the sexes; misogynist; teleprompter; gang warfare; aftercreditsstinger,en,6.702,4701,6.0803,2284; 2293; 2295; 2321; 2357; 263483; 2750; 1194930; 1008392; 2292; 263287; 2616; 2642; 2657; 2665; 3085; 3086; 2393; 625560; 2462,109443; 17927; 76489; 8872; 11031; 9472; 1035259; 21779; 28333; 254470; 12277; 5516; 34423; 1263256; 26798; 12535; 449562; 504827; 384018; 817,Mr. Magorium's Wonder Emporium; Mallrats; Clerks II; Married to the Mob; 10 Items or Less,Will Ferrell; Christina Applegate; Paul Rudd; Steve Carell; David Koechner,2004-06-28,95,Adam McKay,Anchorman Collection,,,,2026-08-21,66,63,7.1,398569,0,0,0,0,1,13,1 win & 13 nominations total,2026-08-21,false,,,71,95,82,65,15,You loved Anchorman 2: The Legend Continues and Anchorman: The Legend of Ron Burgundy — this is another entry in the same Anchorman franchise.
movie:300668,Annihilation,2018,movie,Watched,220563,tt2798920,300668,8,2018-02-23T00:00:00.000Z,1,2018-02-23T00:00:00.000Z,,,false,,,Science Fiction; Horror,"A biologist signs up for a dangerous, secret expedition into a mysterious zone where the laws of nature don't apply.",depression; florida; quarantine; coma; based on novel or book; mutation; self-destruction; professor; dna; expedition; transformation; alligator; hybrid; swamp; meteor,en,6.447,9539,11.011,4970; 4977; 1009649; 1566702; 3590; 3593; 3596; 445732; 445744; 4961; 4965; 5060; 264988; 1567419; 4858; 264574; 4917; 3484; 1388336; 1388366,11336; 11542; 1091; 548473; 10153; 63; 8413; 2666; 378018; 11954; 1116201; 30694; 1141182; 5876; 11503; 715123; 1363387; 631843; 60935; 3574,Impostor; Old,Natalie Portman; Jennifer Jason Leigh; Gina Rodriguez; Tessa Thompson; Tuva Novotny,2018-02-22,115,Alex Garland,,,,,2026-08-21,88,79,6.8,391083,0,0,0,0,17,63,17 wins & 63 nominations total,2026-08-21,false,,,60,100,89,84,97,You've loved 2 titles from director Alex Garland before.
movie:1064213,Anora,2024,movie,Watched,856080,tt28607951,1064213,8,2024-10-18T00:00:00.000Z,1,2024-10-18T00:00:00.000Z,,,false,,,Drama; Comedy; Romance,"A young sex worker from Brooklyn gets her chance at a Cinderella story when she meets and impulsively marries the son of an oligarch. Once the news reaches Russia, her fairytale is threatened as his parents set out to get the marriage annulled.",new year's eve; new york city; marriage; boardwalk; baptism; strip club; coney island; female protagonist; mansion; class differences; las vegas; lap dance; home invasion; drunk; sexual desire,en,7.075,3365,16.4748,686331; 315837; 315846; 510460; 1453069; 73823; 74026; 1253801; 73348; 1631298; 1084153; 73565; 73335; 1084018; 73604; 73935; 73937; 73939; 1453267; 1631877,10362; 36492; 1378; 259694; 13994; 696; 13019; 4564; 829774; 2251; 14197; 320588; 7520; 276844; 540901; 7515; 10707; 284296; 446131; 603661,Ghost in the Shell; Under Still Waters; The Big Year; Somewhere in Queens,Mikey Madison; Mark Eydelshteyn; Yura Borisov; Karren Karagulian; Vache Tovmasyan,2024-10-14,139,Sean Baker,,,,,2026-08-21,93,91,7.4,270515,5,0,0,0,154,275,Won 5 Oscars. 154 wins & 275 nominations total,2026-08-21,false,,,56,95,79,92,100,Fits your taste for Drama / Comedy.
movie:1072790,Anyone But You,2023,movie,Watched,862395,tt26047818,1072790,7,2023-12-22T00:00:00.000Z,1,2023-12-22T00:00:00.000Z,,,false,,,Romance; Comedy,"After an amazing first date, Bea and Ben’s fiery attraction turns ice cold — until they find themselves unexpectedly reunited at a destination wedding in Australia. So they do what any two mature adults would do: pretend to be a couple.",australia; hiking; romcom; based on play or musical; law school; aftercreditsstinger; duringcreditsstinger; fake dating; destination wedding; comforting,en,6.755,3187,19.8505,506480; 876655; 510548; 74049; 1084244; 73937; 319389; 1631475; 699362; 1092925; 1259835; 325241; 883312; 1093231; 1640042; 82650; 82654; 1461947; 82698; 82703,222899; 225565; 680319; 277547; 884605; 1204892; 582596; 12658; 63492; 680860; 27307; 1143319; 2770; 502292; 9582; 803104; 89492; 188161; 1181678; 843617,Time to Spare; Toy Story 5; The Big Year; American Pie 2; This Is 40,Sydney Sweeney; Glen Powell; Mia Artemis; Nat Buchanan; GaTa,2023-12-21,103,Will Gluck,,,,,2026-08-21,53,52,6.1,163540,0,0,0,0,1,5,1 win & 5 nominations total,2026-08-21,false,,,55,95,78,53,7,You've loved 1 title with Glen Powell before.
movie:329865,Arrival,2016,movie,Watched,210803,tt2543164,329865,7,2016-11-11T00:00:00.000Z,1,2016-11-11T00:00:00.000Z,,,false,,,Drama; Science Fiction; Mystery,"Taking place after alien crafts land around the world, an expert linguist is recruited by the military to determine whether they come in peace or are a threat.",spacecraft; extraterrestrial technology; loss; time; alien; language; female protagonist; scientist; heartbreak; based on short story; alien contact; military; alien language; linguist; first contact,en,7.632,19725,20.1362,49379; 853845; 853855; 487040; 49529; 49530; 1233084; 853861; 853901; 1057093; 1233208; 1430212; 487301; 1232769; 299430; 667343; 1430200; 667538; 484558; 1605129,2103; 17431; 639771; 9620; 522402; 559581; 585378; 157336; 644; 14337; 75612; 871; 419704; 1685; 636; 2577; 167; 10514; 565743; 49047,In Time,Amy Adams; Jeremy Renner; Forest Whitaker; Michael Stuhlbarg; Mark O'Brien,2016-11-10,116,Denis Villeneuve,,,,,2026-08-21,94,81,7.9,852057,1,0,0,0,71,268,Won 1 Oscar. 71 wins & 268 nominations total,2026-08-21,false,,,71,100,96,88,100,You've loved 1 title from director Denis Villeneuve before.
