Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
57851735,Comedy Comedy Comedy Drama,Bob   Odenkirk,"Odenkirk, Bob",,"=""0399180516""","=""9780399180514""",0,Random House,Hardcover,284,2022,2022,,2021/12/28,to-read,to-read (#36),to-read,,,,0,0
57667079,No One Will Miss Her,Kat Rosenfield,"Rosenfield, Kat",,"=""0063057034""","=""9780063057036""",5.0,William Morrow,Kindle Edition,304,2021,2021,2021/12/26,2021/10/07,,,read,,,,1,0
41074642,Everyday Millionaires,Chris Hogan,"Hogan, Chris",Dave Ramsey,"=""0977489523""","=""9780977489527""",0,Ramsey Press,Hardcover,272,2019,,,2021/12/25,to-read,to-read (#35),to-read,,,,0,0
55948566,While Justice Sleeps,Stacey Abrams,"Abrams, Stacey",,"=""0385546580""","=""9780385546584""",4.0,Doubleday,Kindle Edition,462,2021,2021,2021/12/24,2021/12/19,,,read,,,,1,0
52751589,Hard Cash Valley,Brian Panowich,"Panowich, Brian",,"=""1250206936""","=""9781250206930""",0,Minotaur Books,ebook,320,2020,2020,,2021/12/23,to-read,to-read (#34),to-read,,,,0,0
56604273,"How to Watch Basketball Like a Genius: What Game Designers, Economists, Ballet Choreographers, and Theoretical Astrophysicists Reveal About the Greatest Game on Earth",Nick  Greene,"Greene, Nick",,"=""1683359208""","=""9781683359203""",5.0,Abrams Press,Kindle Edition,272,2021,,2021/12/20,2021/08/04,,,read,,,,1,0
56957424,Falling,T.J. Newman,"Newman, T.J.",,"=""""","=""""",5.0,Avid Reader Press / Simon & Schuster,Kindle Edition,304,2021,2021,2021/12/17,2021/11/06,,,read,,,,1,0
50245826,"Dirt: Adventures in Lyon as a Chef in Training, Father, and Sleuth Looking for the Secret of French Cooking",Bill Buford,"Buford, Bill",,"=""""","=""""",3.0,Knopf,ebook,410,2020,2020,2021/12/06,2020/05/27,,,read,,,,1,0
55648627,Seek You: A Journey Through American Loneliness (Pantheon Graphic Library),Kristen Radtke,"Radtke, Kristen",,"=""1524748064""","=""9781524748067""",0,Pantheon,Hardcover,352,2021,2021,,2021/11/19,to-read,to-read (#33),to-read,,,,0,0
57908970,The Judge's List (The Whistler #2),John Grisham,"Grisham, John",,"=""0385546033""","=""9780385546034""",5.0,Doubleday,Kindle Edition,368,2021,2021,2021/11/02,2021/08/23,,,read,,,,1,0
38315900,Lake Success,Gary Shteyngart,"Shteyngart, Gary",,"=""0812997425""","=""9780812997422""",5.0,Random House,Kindle Edition,338,2018,2018,2021/10/25,2021/09/05,,,read,,,,1,0
56644245,Giannis: The Improbable Rise of an NBA MVP,Mirin Fader,"Fader, Mirin",,"=""0306924102""","=""9780306924101""",5.0,Grand Central Publishing,Kindle Edition,401,2021,2021,2021/10/21,2021/08/23,,,read,,,,1,0
39867964,Nine Perfect Strangers,Liane Moriarty,"Moriarty, Liane",,"=""""","=""""",4.0,Flatiron Books,ebook,458,2018,2018,2021/10/11,2021/01/06,,,read,,,,1,0
1857440,"John Dies at the End (John Dies at the End, #1)",David  Wong,"Wong, David",Jason Pargin,"=""0978970764""","=""9780978970765""",0,Permuted Press,Paperback,362,2007,2007,,2021/09/28,to-read,to-read (#32),to-read,,,,0,0
55360284,Taste: My Life Through Food,Stanley Tucci,"Tucci, Stanley",,"=""1982168013""","=""9781982168018""",0,Gallery Books,Hardcover,291,2021,2021,,2021/09/28,to-read,to-read (#31),to-read,,,,0,0
55710304,Exhalation,Ted Chiang,"Chiang, Ted",,"=""""","=""""",2.0,Vintage,Kindle Edition,362,2019,2019,2021/09/23,2021/06/28,,,read,,,,1,0
41090677,"Juror #3 (Ruby Bozarth, #1)",James  Patterson,"Patterson, James",Nancy    Allen,"=""""","=""""",0,"Little, Brown and Company",Hardcover,352,2018,2018,,2021/09/20,to-read,to-read (#30),to-read,,,,0,0
56145179,A Slow Fire Burning,Paula Hawkins,"Hawkins, Paula",,"=""0735211256""","=""9780735211254""",2.0,Riverhead Books,Kindle Edition,320,2021,2021,2021/09/07,2021/06/01,,,read,,,,1,0
55120306,Sunshine Girl: An Unexpected Life,Julianna Margulies,"Margulies, Julianna",,"=""0525480250""","=""9780525480259""",0,Ballantine Books,Hardcover,229,2021,2021,,2021/09/07,to-read,to-read (#29),to-read,,,,0,0
56864148,Yearbook,Seth Rogen,"Rogen, Seth",,"=""1984825410""","=""9781984825414""",5.0,Crown,Kindle Edition,262,2021,2021,2021/09/06,2021/04/30,,,read,,,,1,0
57332473,The Caesars Palace Coup: How a Billionaire Brawl Over the Famous Casino Exposed the Corruption of the Private Equity Industry,Max Frumes,"Frumes, Max",,"=""1635766761""","=""9781635766769""",2.0,Diversion Books,Kindle Edition,460,2021,2021,2021/09/01,2021/07/05,,,read,,,,1,0
74034,Amusing Ourselves to Death: Public Discourse in the Age of Show Business,Neil Postman,"Postman, Neil",Andrew Postman,"=""014303653X""","=""9780143036531""",0,Penguin Books,Paperback,184,2005,1985,,2021/08/30,to-read,to-read (#28),to-read,,,,0,0
17331327,"L.A. Son: My Life, My City, My Food",Roy Choi,"Choi, Roy","Tien Nguyen, Natasha Phan","=""0062202642""","=""9780062202642""",0,Anthony Bourdain/Ecco,Unknown Binding,352,2013,2013,,2021/08/23,to-read,to-read (#27),to-read,,,,0,0
18899874,Emotional Intelligence,Daniel Goleman,"Goleman, Daniel",,"=""0553903209""","=""9780553903201""",2.0,Bantam,Kindle Edition,384,2012,1995,2021/08/17,2021/07/05,,,read,,,,1,0
56326737,"Constance (Constance, #1)",Matthew FitzSimmons,"FitzSimmons, Matthew",,"=""154201428X""","=""9781542014281""",0,Thomas & Mercer,Kindle Edition,343,2021,2021,,2021/08/02,"to-read, library-unavailable","to-read (#25), library-unavailable (#6)",to-read,,,,0,0
6449504,"Cat & Mouse (Alex Cross, #4)",James  Patterson,"Patterson, James",,"=""""","=""""",3.0,"Little, Brown and Company",Kindle Edition,480,2003,1997,2021/08/14,2021/08/07,,,read,,,,1,0
45299992,"If You Tell: A True Story of Murder, Family Secrets, and the Unbreakable Bond of Sisterhood",Gregg Olsen,"Olsen, Gregg",,"=""1542005248""","=""9781542005241""",0,Thomas & Mercer,Kindle Edition,431,2019,2019,,2021/07/10,"to-read, library-unavailable","to-read (#23), library-unavailable (#5)",to-read,,,,0,0
57364008,Bubbleball: Inside the NBA's Fight to Save a Season,Ben Golliver,"Golliver, Ben",,"=""1647003644""","=""9781647003647""",2.0,ABRAMS Press,Kindle Edition,304,2021,2021,2021/07/31,2021/05/29,,,read,,,,1,0
56894022,The Plague Year: America in the Time of Covid,Lawrence Wright,"Wright, Lawrence",,"=""0593320735""","=""9780593320730""",2.0,Knopf,Kindle Edition,289,2021,2020,2021/07/27,2021/05/25,,,read,,,,1,0
57094295,Termination Shock,Neal Stephenson,"Stephenson, Neal",,"=""0063028050""","=""9780063028050""",0,William Morrow,Hardcover,708,2021,2021,,2021/07/21,to-read,to-read (#24),to-read,,,,0,0
56870922,Sooley,John Grisham,"Grisham, John",,"=""0385547714""","=""9780385547710""",5.0,Doubleday,Kindle Edition,354,2021,2021,2021/07/19,2021/03/01,,,read,,,,1,0
5414726,Jack & Jill (Alex Cross #3),James  Patterson,"Patterson, James",,"=""""","=""""",4.0,"Little, Brown and Company",Kindle Edition,480,2003,1996,2021/06/29,2021/06/18,,,read,,,,1,0
8149126,The Nine: Inside the Secret World of the Supreme Court,Jeffrey Toobin,"Toobin, Jeffrey",,"=""""","=""""",2.0,,Kindle Edition,482,2008,2007,2021/06/18,2020/09/26,,,read,,,,1,0
56883526,The Premonition: A Pandemic Story,Michael   Lewis,"Lewis, Michael",,"=""0393881563""","=""9780393881561""",4.0,W. W. Norton & Company,Kindle Edition,304,2021,2021,2021/06/13,2021/04/30,,,read,,,,1,0
29036,The Great Influenza: The Story of the Deadliest Pandemic in History,John M. Barry,"Barry, John M.",,"=""0143036491""","=""9780143036494""",0,Penguin Books,Paperback,546,2005,2004,,2021/06/04,to-read,to-read (#22),to-read,,,,0,0
50028338,The End of October,Lawrence Wright,"Wright, Lawrence",,"=""0525658661""","=""9780525658665""",5.0,Vintage,Kindle Edition,379,2020,2020,2021/06/01,2021/05/25,,,read,,,,1,0
50929727,The Hot Hand: The Mystery and Science of Streaks,Ben  Cohen,"Cohen, Ben",,"=""""","=""""",5.0,Custom House,Kindle Edition,304,2020,2020,2021/05/29,2021/05/01,,,read,,,,1,0
45944998,"Kiss the Girls (Alex Cross, #2)",James  Patterson,"Patterson, James",,"=""""","=""""",5.0,"Little, Brown and Company",Kindle Edition,496,2002,1994,2021/05/10,2021/05/03,,,read,,,,1,0
35097255,The President Is Missing,Bill Clinton,"Clinton, Bill",James  Patterson,"=""""","=""""",5.0,"Little, Brown and Company and Knopf",ebook,513,2018,2018,2021/04/24,2018/06/07,,,read,,,,1,0
13622134,Bitter Brew: The Rise and Fall of Anheuser-Busch and America's Kings of Beer,William Knoedelseder,"Knoedelseder, William",,"=""0062009265""","=""9780062009265""",0,Harper Business,Kindle Edition,416,2012,2012,,2020/09/25,to-read,to-read (#12),to-read,,,,0,0
581897,Built from Scratch: How a Couple of Regular Guys Grew The Home Depot from Nothing to $30 Billion,Bernie Marcus,"Marcus, Bernie","Arthur Blank, Bob Andelman","=""0812930584""","=""9780812930580""",0,Crown Business,Hardcover,352,1999,1999,,2020/11/29,to-read,to-read (#17),to-read,,,,0,0
55513377,"The Code Breaker: Jennifer Doudna, Gene Editing, and the Future of the Human Race",Walter Isaacson,"Isaacson, Walter",,"=""1982115874""","=""9781982115876""",5.0,Simon & Schuster,Kindle Edition,552,2021,2021,2021/04/24,2020/12/19,,,read,,,,1,0
36347697,Before I Go to Sleep,S.J. Watson,"Watson, S.J.",,"=""""","=""""",5.0,HarperCollins Publishers,Kindle Edition,371,2011,2011,2021/04/11,2020/01/22,,,read,,,,1,0
55421265,"Chasing the Thrill: Obsession, Death, and Glory in America's Most Extraordinary Treasure Hunt",Daniel Barbarisi,"Barbarisi, Daniel",,"=""0525656170""","=""9780525656173""",0,Knopf,Hardcover,368,2021,2021,,2021/04/02,to-read,to-read (#21),to-read,,,,0,0
53715111,The Best American Food Writing 2020 (The Best American Series),J. Kenji López-Alt,"López-Alt, J. Kenji",J. Kenji López-Alt,"=""""","=""""",2.0,Mariner Books,Kindle Edition,274,2020,2020,2021/03/16,2020/12/19,,,read,,,,1,0
53529219,"A Time for Mercy (Jake Brigance, #3)",John Grisham,"Grisham, John",,"=""0385545975""","=""9780385545976""",5.0,Random House,Kindle Edition,480,2020,2020,2021/03/08,2020/10/14,,,read,,,,1,0
57057588,The Tomorrow Box,Curtis Sittenfeld,"Sittenfeld, Curtis",,"=""1542028914""","=""9781542028912""",4.0,Amazon Original Stories,Kindle Edition,25,2021,2021,2021/03/01,2021/03/01,,,read,,,,1,0
57021166,Simplexity,Kiley Reid,"Reid, Kiley",,"=""1542009421""","=""9781542009423""",4.0,Amazon Original Stories,Kindle Edition,34,2021,2021,2021/03/01,2021/03/01,,,read,,,,1,0
56675032,Inside the NBA Bubble: A Championship Season under Quarantine,Jared Dudley,"Dudley, Jared",Carvell Wallace,"=""1542031079""","=""9781542031073""",5.0,Amazon Original Stories,Kindle Edition,50,2021,2021,2021/03/01,2021/02/28,,,read,,,,1,0
16130537,The Humans,Matt Haig,"Haig, Matt",,"=""1476727910""","=""9781476727912""",0,Simon & Schuster,Hardcover,285,2013,2013,,2021/03/01,to-read,to-read (#20),to-read,,,,0,0
55539565,Think Again: The Power of Knowing What You Don't Know,Adam M. Grant,"Grant, Adam M.",,"=""1984878107""","=""9781984878106""",0,Viking Books,Hardcover,307,2021,2021,,2021/02/06,to-read,to-read (#19),to-read,,,,0,0
54298022,Invent and Wander: The Collected Writings of Jeff Bezos,Jeff Bezos,"Bezos, Jeff",Walter Isaacson,"=""1647820723""","=""9781647820725""",2.0,Harvard Business Review Press,Kindle Edition,274,2020,2020,2021/01/10,2020/10/16,,,read,,,,1,0
50709619,Our Lady of Perpetual Hunger: A Memoir,Lisa Donovan,"Donovan, Lisa",,"=""0525560955""","=""9780525560951""",4.0,Penguin Books,Kindle Edition,303,2020,2020,2021/01/09,2020/08/02,,,read,,,,1,0
18144080,Meat: Everything You Need To Know,Pat LaFrieda,"LaFrieda, Pat",Carolynn Carreño,"=""1476725993""","=""9781476725994""",0,Atria Books,Hardcover,256,2014,2014,2020/12/26,2020/12/20,,,read,,,,1,0
53851695,"Shit, Actually: The Definitive, 100% Objective Guide to Modern Cinema",Lindy West,"West, Lindy",,"=""0316449849""","=""9780316449847""",3.0,Grand Central Publishing,Kindle Edition,200,2020,2020,2021/01/01,2020/10/22,,,read,,,,1,0
55447811,Billion Dollar Loser: The Epic Rise and Spectacular Fall of Adam Neumann and WeWork,Reeves  Wiedeman,"Wiedeman, Reeves",,"=""0316461342""","=""9780316461344""",3.0,"Little, Brown and Company",Kindle Edition,353,2020,2020,2020/12/31,2020/10/22,,,read,,,,1,0
53321570,The Terroir of Whiskey: A Distiller's Journey Into the Flavor of Place (Arts and Traditions of the Table: Perspectives on Culinary History),Rob Arnold,"Arnold, Rob",,"=""0231550898""","=""9780231550895""",0,Columbia University Press,Kindle Edition,356,2020,,,2020/12/24,to-read,to-read (#18),to-read,,,,0,0
18708681,Sam Walton: Made In America,Sam Walton,"Walton, Sam",John Huey,"=""0307763692""","=""9780307763693""",4.0,Bantam,Kindle Edition,315,2012,1992,2020/11/30,2020/11/09,,,read,,,,1,0
52894214,The New One: Painfully True Stories from a Reluctant Dad,Mike Birbiglia,"Birbiglia, Mike",,"=""1538701510""","=""9781538701515""",0,Grand Central Publishing,Hardcover,256,2020,2020,,2020/11/20,to-read,to-read (#16),to-read,,,,0,0
52940539,Talking to GOATs: The Moments You Remember and the Stories You Never Heard,Jim       Gray,"Gray, Jim",Tom  Brady,"=""0062992066""","=""9780062992062""",0,William Morrow,Hardcover,336,2020,2020,,2020/11/13,to-read,to-read (#15),to-read,,,,0,0
54771828,Greenlights,Matthew McConaughey,"McConaughey, Matthew",,"=""""","=""""",4.0,Crown Publishing Group,ebook,253,2020,2020,2020/11/08,2020/09/30,,,read,,,,1,0
52772740,All Adults Here,Emma Straub,"Straub, Emma",,"=""0698407989""","=""9780698407985""",2.0,Riverhead Books,Kindle Edition,366,2020,2020,2020/10/25,2020/09/21,,,read,,,,1,0
37569316,Football For A Buck: The Crazy Rise and Crazier Demise of the USFL,Jeff Pearlman,"Pearlman, Jeff",,"=""0544454383""","=""9780544454385""",0,Mariner Books,Hardcover,384,2018,2018,,2020/10/09,to-read,to-read (#14),to-read,,,,0,0
40941498,The Cost of These Dreams: Sports Stories and Other Serious Business,Wright Thompson,"Thompson, Wright",,"=""0525505660""","=""9780525505662""",4.0,Penguin Books,Kindle Edition,388,2019,,2020/10/09,2019/08/13,,,read,,,,1,0
45754981,The Glass Hotel,Emily St. John Mandel,"Mandel, Emily St. John",,"=""0525521143""","=""9780525521143""",4.0,Alfred A. Knopf,Hardcover,307,2020,2020,2020/09/23,2020/10/06,,,read,,,,1,0
50722115,Is This Anything?,Jerry Seinfeld,"Seinfeld, Jerry",,"=""1982112697""","=""9781982112691""",0,Simon & Schuster,Hardcover,480,2020,2020,,2020/09/30,to-read,to-read (#13),to-read,,,,0,0
29775340,George Lucas: A Life,Brian Jay Jones,"Jones, Brian Jay",,"=""0316257443""","=""9780316257442""",0,"Little, Brown and Company",Hardcover,550,2016,2016,,2020/09/22,to-read,to-read (#11),to-read,,,,0,0
2936415,Where Men Win Glory: The Odyssey of Pat Tillman,Jon Krakauer,"Krakauer, Jon",,"=""0385522266""","=""9780385522267""",0,Doubleday,Hardcover,323,2009,2009,,2020/09/22,to-read,to-read (#10),to-read,,,,0,0
52854193,The Answer Is…: Reflections on My Life,Alex Trebek,"Trebek, Alex",,"=""""","=""""",0,Simon & Schuster,Hardcover,304,2020,2020,,2020/09/15,to-read,to-read (#9),to-read,,,,0,0
50535129,"The Enigma Cube (Alien Artifact, #1)",Douglas E. Richards,"Richards, Douglas E.",,"=""""","=""""",0,Paragon Press,Kindle Edition,424,2020,2020,,2020/09/03,"to-read, library-unavailable","to-read (#8), library-unavailable (#4)",to-read,,,,0,0
10595576,Run,Blake Crouch,"Crouch, Blake",,"=""""","=""""",5.0,Blake Crouch,Kindle Edition,331,2011,2011,2020/09/02,2020/07/15,,,read,,,,1,0
52194898,No Filter: The Inside Story of Instagram,Sarah Frier,"Frier, Sarah",,"=""1982126825""","=""9781982126827""",2.0,Simon & Schuster,Kindle Edition,352,2020,2020,2020/08/28,2020/08/02,,,read,,,,1,0
41057294,Normal People,Sally Rooney,"Rooney, Sally",,"=""1984822179""","=""9781984822178""",4.0,Crown,Hardcover,273,2019,2018,2020/06/20,2020/08/27,,,read,,,,1,0
51234851,Clean Hands,Patrick  Hoffman,"Hoffman, Patrick",,"=""0802129544""","=""9780802129543""",4.0,Atlantic Monthly Press,Kindle Edition,296,2020,2020,2020/08/18,2020/01/27,,,read,,,,1,0
32969890,"Cork Dork: A Wine-Fueled Adventure Among the Obsessive Sommeliers, Big Bottle Hunters, and Rogue Scientists Who Taught Me to Live for Taste",Bianca Bosker,"Bosker, Bianca",,"=""""","=""""",3.0,Penguin Books,Kindle Edition,346,2017,2017,2020/08/16,2019/12/04,,,read,,,,1,0
52777597,Devolution: A Firsthand Account of the Rainier Sasquatch Massacre,Max Brooks,"Brooks, Max",,"=""1984826794""","=""9781984826794""",3.0,Del Rey,Kindle Edition,288,2020,2020,2020/08/07,2020/04/28,,,read,,,,1,0
45310145,The Ride of a Lifetime: Lessons Learned from 15 Years as CEO of the Walt Disney Company,Robert Iger,"Iger, Robert",,"=""0399592105""","=""9780399592102""",4.0,Random House,Kindle Edition,250,2019,2019,2020/07/31,2020/06/18,,,read,,,,1,0
46219178,Little Secrets,Jennifer Hillier,"Hillier, Jennifer",,"=""1250154243""","=""9781250154248""",5.0,Minotaur Books,Kindle Edition,338,2020,2020,2020/07/26,2020/04/07,,,read,,,,1,0
46015758,If It Bleeds (Holly Gibney #2),Stephen  King,"King, Stephen",,"=""""","=""""",4.0,Scribner ,Kindle Edition,438,2020,2020,2020/07/14,2020/04/28,,,read,,,,1,0
24475,Chuck Klosterman IV: A Decade of Curious People and Dangerous Ideas,Chuck Klosterman,"Klosterman, Chuck",,"=""0743284887""","=""9780743284882""",0,Scribner,Hardcover,374,2006,2006,,2020/07/08,to-read,to-read (#7),to-read,,,,0,0
10373933,The Visible Man,Chuck Klosterman,"Klosterman, Chuck",,"=""1439184461""","=""9781439184462""",0,Scribner,Hardcover,230,2011,2011,,2020/07/08,to-read,to-read (#6),to-read,,,,0,0
2159007,Downtown Owl,Chuck Klosterman,"Klosterman, Chuck",,"=""1416544186""","=""9781416544180""",0,Scribner,Hardcover,275,2008,2008,,2020/07/08,to-read,to-read (#5),to-read,,,,0,0
24476,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,Chuck Klosterman,"Klosterman, Chuck",,"=""0743406567""","=""9780743406567""",0,Scribner,Paperback,320,2003,2001,,2020/07/08,to-read,to-read (#4),to-read,,,,0,0
18934820,"Yes, Chef",Marcus Samuelsson,"Samuelsson, Marcus",Veronica Chambers,"=""""","=""""",5.0,Random House,Kindle Edition,354,2012,2012,2020/07/04,2020/03/21,,,read,,,,1,0
36722972,Amity and Prosperity: One Family and the Fracturing of America,Eliza Griswold,"Griswold, Eliza",,"=""0374103119""","=""9780374103118""",0,"Farrar, Straus and Giroux",Hardcover,318,2018,2018,,2020/06/18,to-read,to-read (#3),to-read,,,,0,0
50088631,Hidden Valley Road: Inside the Mind of an American Family,Robert Kolker,"Kolker, Robert",,"=""038554376X""","=""9780385543767""",0,Doubleday ,Hardcover,377,2020,2020,,2020/06/18,to-read,to-read (#2),to-read,,,,0,0
35013637,Betaball: How Silicon Valley and Science Built One of the Greatest Basketball Teams in History,Erik Malinowski,"Malinowski, Erik",,"=""""","=""""",4.0,Atria Books,Kindle Edition,401,2017,,2020/06/01,2017/12/27,,,read,,,,1,0
52894960,The Last Trial (Kindle County Legal Thriller #11),Scott Turow,"Turow, Scott",,"=""1538748134""","=""9781538748138""",0,Grand Central Publishing,Hardcover,464,2020,2020,,2020/05/27,to-read,to-read (#1),to-read,,,,0,0
52181383,The Holdout,Graham Moore,"Moore, Graham",,"=""0399591788""","=""9780399591785""",4.0,Random House,Kindle Edition,336,2020,2020,2020/05/25,2020/02/13,,,read,,,,1,0
49123131,"Camino Winds (Camino Island, #2)",John Grisham,"Grisham, John",,"=""0385545940""","=""9780385545945""",5.0,Knopf Doubleday Publishing Group,Kindle Edition,304,2020,2020,2020/05/18,2020/02/04,,,read,,,,1,0
23418947,Just Mercy: A Story of Justice and Redemption,Bryan Stevenson,"Stevenson, Bryan",,"=""""","=""""",3.0,Spiegel & Grau,ebook,352,2014,2014,2020/05/14,2019/07/26,,,read,,,,1,0
11535564,The Soul of a Chef: The Journey Toward Perfection,Michael Ruhlman,"Ruhlman, Michael",,"=""1101525312""","=""9781101525319""",4.0,Penguin Group,Kindle Edition,386,2001,2000,2020/05/05,2018/11/12,,,read,,,,1,0
43854293,Talking to Strangers: What We Should Know About the People We Don’t Know,Malcolm Gladwell,"Gladwell, Malcolm",,"=""""","=""""",4.0,"Little, Brown and Company",Kindle Edition,401,2019,2019,2019/12/30,2019/05/05,,,read,,,,1,0
40049452,Heartland: A Memoir of Working Hard and Being Broke in the Richest Country on Earth,Sarah Smarsh,"Smarsh, Sarah",,"=""150113311X""","=""9781501133114""",3.0,Scribner,Kindle Edition,322,2018,2018,2020/04/01,2020/01/17,,,read,,,,1,0
44698571,The Man Who Solved the Market: How Jim Simons Launched the Quant Revolution,Gregory Zuckerman,"Zuckerman, Gregory",,"=""0735217998""","=""9780735217997""",5.0,Penguin,Kindle Edition,382,2019,2019,2020/03/23,2020/01/07,,,read,,,,1,0
22318476,"Boom Town: The Fantastical Saga of Oklahoma City, Its Chaotic Founding, Its Apocalyptic Weather, Its Purloined Basketball Team, and the Dream of Becoming a World-class Metropolis",Sam Anderson,"Anderson, Sam",,"=""0804137315""","=""9780804137317""",3.0,Crown,Hardcover,428,2018,2018,2020/03/18,2018/08/01,,,read,,,,1,0
49766980,Jay-Z: Made in America,Michael Eric Dyson,"Dyson, Michael Eric",,"=""125027088X""","=""9781250270887""",3.0,St. Martin's Press,Kindle Edition,240,2019,2019,2020/02/14,2019/11/27,,,read,,,,1,0
49661162,"Randomize (Forward Collection, #6)",Andy Weir,"Weir, Andy",,"=""1542044251""","=""9781542044257""",5.0,Amazon Original Stories,Kindle Edition,28,2019,2019,2020/02/01,2019/09/17,,,read,,,,1,0
50019690,The Reckoning,John Grisham,"Grisham, John",,"=""0385544162""","=""9780385544160""",5.0,Doubleday,Kindle Edition,432,2018,2018,2020/01/28,2018/06/25,,,read,,,,1,0
25489331,Cook It in Cast Iron: Kitchen-Tested Recipes for the One Pan That Does It All (Cook's Country),Cook's Country,"Country, Cook's",,"=""1940352487""","=""9781940352480""",5.0,Cook's Country,Paperback,304,2016,2016,2019/12/24,2019/12/22,,,read,,,,1,0
6338646,Michael Symon's Live to Cook: Recipes and Techniques to Rock Your Kitchen: A Cookbook,Michael Symon,"Symon, Michael","Michael Ruhlman, Bobby Flay","=""0307453650""","=""9780307453655""",4.0,Clarkson Potter,Hardcover,256,2009,2009,2019/12/24,2019/12/22,,,read,,,,1,0
10365583,"Smokin' with Myron Mixon: Recipes Made Simple, from the Winningest Man in Barbecue: A Cookbook",Myron Mixon,"Mixon, Myron",Kelly Alexander,"=""0345528530""","=""9780345528537""",3.0,Ballantine Books,Paperback,192,2011,2011,2019/12/24,2019/12/22,,,read,,,,1,0
43269592,Raised in Captivity: Fictional Nonfiction,Chuck Klosterman,"Klosterman, Chuck",,"=""0735217947""","=""9780735217942""",5.0,Penguin Books,Kindle Edition,320,2019,2019,2019/12/24,2019/03/16,,,read,,,,1,0
43325390,"Hungry: Eating, Road-Tripping, and Risking It All with the Greatest Chef in the World",Jeff Gordinier,"Gordinier, Jeff",,"=""152475966X""","=""9781524759667""",5.0,Crown,Kindle Edition,222,2019,2019,2019/12/22,2019/08/06,,,read,,,,1,0
44019692,Three Women,Lisa Taddeo,"Taddeo, Lisa",,"=""1451642318""","=""9781451642315""",5.0,Avid Reader Press / Simon & Schuster,Kindle Edition,333,2019,2019,2019/12/04,2019/08/04,,,read,,,,1,0
40249800,Baseball Prospectus 2019,Baseball Prospectus,"Prospectus, Baseball",,"=""""","=""""",4.0,Baseball Prospectus,Paperback,600,2019,,2019/06/17,2019/02/16,,,read,,,,1,0
8445209,Newjack: Guarding Sing Sing,Ted Conover,"Conover, Ted",,"=""""","=""""",5.0,Vintage,Kindle Edition,354,2010,1999,2019/10/27,2019/01/13,,,read,,,,1,0
2268418,Think Like a Chef: A Cookbook,Tom Colicchio,"Colicchio, Tom",,"=""0307406954""","=""9780307406958""",4.0,Clarkson Potter,Paperback,272,2007,2000,2019/10/14,2019/10/06,,,read,,,,1,0
33517721,The Culture Code: The Secrets of Highly Successful Groups,Daniel Coyle,"Coyle, Daniel",,"=""0804176981""","=""9780804176989""",2.0,Bantam,Hardcover,304,2018,2017,2019/10/14,2019/10/06,,,read,,,,1,0
37653062,Station Eleven,Emily St. John Mandel,"Mandel, Emily St. John",,"=""""","=""""",3.0,Vintage ,ebook,354,2014,2014,2019/10/14,2019/05/27,,,read,,,,1,0
33517094,Shake Shack: Recipes & Stories: A Cookbook,Randy Garutti,"Garutti, Randy",Danny  Meyer,"=""0553459813""","=""9780553459814""",5.0,Clarkson Potter,Hardcover,240,2017,,2019/09/26,2019/09/14,,,read,,,,1,0
8705916,Methland: The Death and Life of an American Small Town,Nick Reding,"Reding, Nick",,"=""1608191567""","=""9781608191567""",4.0,Bloomsbury Publishing PLC,Kindle Edition,272,2009,2009,2019/09/07,2019/01/13,,,read,,,,1,0
41018628,"The Rosie Result (Don Tillman, #3)",Graeme Simsion,"Simsion, Graeme",,"=""1925773477""","=""9781925773477""",5.0,Text Publishing,Paperback,376,2019,2019,2019/09/06,2019/08/13,,,read,,,,1,0
22712073,"The Rosie Effect (Don Tillman, #2)",Graeme Simsion,"Simsion, Graeme",,"=""1476767335""","=""9781476767338""",5.0,Simon & Schuster,Kindle Edition,369,2014,2014,2019/08/11,2019/05/21,,,read,,,,1,0
19473852,Five Days at Memorial: Life and Death in a Storm-Ravaged Hospital,Sheri Fink,"Fink, Sheri",,"=""0307718980""","=""9780307718983""",3.0,Crown,Kindle Edition,546,2013,2013,2019/06/30,2019/01/13,,,read,,,,1,0
16248172,"The Prophets of Smoked Meat: A Journey Through Texas Barbecue – The Anthony Bourdain Books Guide to Brisket, Ribs, and Lone Star BBQ",Daniel Vaughn,"Vaughn, Daniel",Nicholas McWhirter,"=""0062202928""","=""9780062202925""",3.0,Anthony Bourdain/Ecco,Hardcover,384,2013,2013,2019/06/17,2019/01/12,,,read,,,,1,0
16181904,Talking with My Mouth Full: My Life as a Professional Eater,Gail Simmons,"Simmons, Gail",,"=""140130415X""","=""9781401304157""",5.0,Hyperion ,Kindle Edition,251,2012,2012,2019/05/30,2019/04/29,,,read,,,,1,0
41161346,"LeBron, Inc.: The Making of a Billion-Dollar Athlete",Brian Windhorst,"Windhorst, Brian",,"=""1538730871""","=""9781538730874""",4.0,Grand Central Publishing,Hardcover,256,2019,2019,2019/05/28,2019/05/13,,,read,,,,1,0
